fromage_names,fromage_familles,pates,url_info_fromages,descriptions,note_moyenne,nb_avis,prix,images_fromage,creation_date,dates de ventes,quantités vendues
Galernois,Chèvre,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/galernois/,"Le Galernois est un fromage de chèvre au lait cru de chèvre. Prix à la pièce : 8,50 €",4.22,9.0,8.5,Galernois-demi-sec-blanc_JL_600600.jpg,2024-01-31 09:05:50.266254,2021-04-16,3.0
Galernois,Chèvre,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/galernois/,"Le Galernois est un fromage de chèvre au lait cru de chèvre. Prix à la pièce : 8,50 €",4.22,9.0,8.5,Galernois-demi-sec-blanc_JL_600600.jpg,2024-01-31 09:05:50.266254,2020-07-07,2.0
Galet au Fenugrec,Chèvre,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/galet-au-fenugrec/,Le Coeur au Fenugrec du Lot et Garonne est un fromage fermier au lait entier de chèvre. Prix à la Pièce : 6 €,4.0,2.0,6.0,Galet_Fenugrec_2-1_600600.jpg,2024-01-31 09:05:50.266254,2021-04-24,5.0
Galet au Fenugrec,Chèvre,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/galet-au-fenugrec/,Le Coeur au Fenugrec du Lot et Garonne est un fromage fermier au lait entier de chèvre. Prix à la Pièce : 6 €,4.0,2.0,6.0,Galet_Fenugrec_2-1_600600.jpg,2024-01-31 09:05:50.266254,2020-07-23,3.0
Galet boisé,Vache,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/galet-boise/,"Le Galet boisé est un fromage au lait cru de vache, à pâte molle à la croûte fleurie, aux arômes de Noix. Prix à la Demi-pièce (environ 200g) : 7,36 € (soit 35,90€ / Kg)",4.67,3.0,7.36,Galet_boise_1_JLM_600600.jpg,2024-01-31 09:05:50.266254,2021-07-29,3.0
Galet boisé,Vache,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/galet-boise/,"Le Galet boisé est un fromage au lait cru de vache, à pâte molle à la croûte fleurie, aux arômes de Noix. Prix à la Demi-pièce (environ 200g) : 7,36 € (soit 35,90€ / Kg)",4.67,3.0,7.36,Galet_boise_1_JLM_600600.jpg,2024-01-31 09:05:50.266254,2021-04-27,4.0
Galet boisé,Vache,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/galet-boise/,"Le Galet boisé est un fromage au lait cru de vache, à pâte molle à la croûte fleurie, aux arômes de Noix. Prix à la Demi-pièce (environ 200g) : 7,36 € (soit 35,90€ / Kg)",4.67,3.0,7.36,Galet_boise_1_JLM_600600.jpg,2024-01-31 09:05:50.266254,2021-07-25,3.0
Galet boisé,Vache,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/galet-boise/,"Le Galet boisé est un fromage au lait cru de vache, à pâte molle à la croûte fleurie, aux arômes de Noix. Prix à la Demi-pièce (environ 200g) : 7,36 € (soit 35,90€ / Kg)",4.67,3.0,7.36,Galet_boise_1_JLM_600600.jpg,2024-01-31 09:05:50.266254,2021-08-18,4.0
Galet boisé,Vache,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/galet-boise/,"Le Galet boisé est un fromage au lait cru de vache, à pâte molle à la croûte fleurie, aux arômes de Noix. Prix à la Demi-pièce (environ 200g) : 7,36 € (soit 35,90€ / Kg)",4.67,3.0,7.36,Galet_boise_1_JLM_600600.jpg,2024-01-31 09:05:50.266254,2021-03-24,3.0
Galet boisé,Vache,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/galet-boise/,"Le Galet boisé est un fromage au lait cru de vache, à pâte molle à la croûte fleurie, aux arômes de Noix. Prix à la Demi-pièce (environ 200g) : 7,36 € (soit 35,90€ / Kg)",4.67,3.0,7.36,Galet_boise_1_JLM_600600.jpg,2024-01-31 09:05:50.266254,2020-10-28,2.0
Galet de la Loire,Vache,Molle à croûte mixte,https://www.laboitedufromager.com/fromage/galet-de-la-loire/,"Le Galet de la Loire est très apprécié par les Auvergnats en raison de son goût unique. Il s’agit d’un fromage à pâte molle à croute fleurie qui tient ses origines de la région d’Auvergne–Rhône-Alpes. Il est fabriqué à base de lait cru de vache et pèse environ 260 g, dont 26 % de matières grasses. Comme son nom l’indique, ce fromage prend la forme des galets qui bordent les berges de la Loire. Il est également associé à l’image de la pierre de Tuffeau qui constitue les façades des châteaux de la Loire. Pour ce qui est de ses saveurs, le Galet de la Loire relève un goût typé avec des arômes de champignons et d’étables. Ce fromage offre une pâte molle crémeuse de couleur ivoire avec quelques ouvertures et une croute fleurie de teinte jaune paille avec plus d’affinage.",3.47,17.0,7.9,galet-de-la-loire.jpg,2024-01-31 09:05:50.266254,2020-12-26,1.0
Galet de la Loire,Vache,Molle à croûte mixte,https://www.laboitedufromager.com/fromage/galet-de-la-loire/,"Le Galet de la Loire est très apprécié par les Auvergnats en raison de son goût unique. Il s’agit d’un fromage à pâte molle à croute fleurie qui tient ses origines de la région d’Auvergne–Rhône-Alpes. Il est fabriqué à base de lait cru de vache et pèse environ 260 g, dont 26 % de matières grasses. Comme son nom l’indique, ce fromage prend la forme des galets qui bordent les berges de la Loire. Il est également associé à l’image de la pierre de Tuffeau qui constitue les façades des châteaux de la Loire. Pour ce qui est de ses saveurs, le Galet de la Loire relève un goût typé avec des arômes de champignons et d’étables. Ce fromage offre une pâte molle crémeuse de couleur ivoire avec quelques ouvertures et une croute fleurie de teinte jaune paille avec plus d’affinage.",3.47,17.0,7.9,galet-de-la-loire.jpg,2024-01-31 09:05:50.266254,2021-02-12,1.0
Galletout,Chèvre,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/galletout/,"Le Galletout est un fromage de chèvre au lait cru de chèvre. Prix à la pièce : 6,50 €",4.33,6.0,6.5,Galletout_2_JLM_600600.jpg,2024-01-31 09:05:50.266254,2020-05-06,1.0
Galopin,Chèvre,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/galopin/,"Le Galopin est un fromage au lait de chèvre entier, à pâte molle blanche, recouvert d’une croûte naturelle. Prix à la pièce : 4,50 €",,,4.5,Galopin_JL_600600.jpg,2024-01-31 09:05:50.266254,2021-03-16,5.0
Galopin,Chèvre,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/galopin/,"Le Galopin est un fromage au lait de chèvre entier, à pâte molle blanche, recouvert d’une croûte naturelle. Prix à la pièce : 4,50 €",,,4.5,Galopin_JL_600600.jpg,2024-01-31 09:05:50.266254,2020-06-04,5.0
Galopin,Chèvre,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/galopin/,"Le Galopin est un fromage au lait de chèvre entier, à pâte molle blanche, recouvert d’une croûte naturelle. Prix à la pièce : 4,50 €",,,4.5,Galopin_JL_600600.jpg,2024-01-31 09:05:50.266254,2021-02-21,4.0
Galopin,Chèvre,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/galopin/,"Le Galopin est un fromage au lait de chèvre entier, à pâte molle blanche, recouvert d’une croûte naturelle. Prix à la pièce : 4,50 €",,,4.5,Galopin_JL_600600.jpg,2024-01-31 09:05:50.266254,2020-11-27,5.0
Galopin,Chèvre,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/galopin/,"Le Galopin est un fromage au lait de chèvre entier, à pâte molle blanche, recouvert d’une croûte naturelle. Prix à la pièce : 4,50 €",,,4.5,Galopin_JL_600600.jpg,2024-01-31 09:05:50.266254,2020-01-03,4.0
Gaperon,Vache,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/gaperon/,"Le Gaperon est un fromage à pâte molle à croûte naturelle. Cette caractéristique, il le doit au lait cru de vache et à la gape (babeurre en occident) utilisés dans sa fabrication. De couleur blanche à crème, il se présente sous forme de dôme. Il s’agit ainsi d’une spécialité gastronomique auvergnate qui est principalement concoctée en Limagne, la grande plaine située au centre du Massif central. Le Gaperon se distingue particulièrement par son goût très prononcé, dû à la présence d’ail dans la préparation. Pour offrir une expérience gustative plus complète, les fermiers ont effectivement décidé d’incorporer cet ingrédient dans la recette, mais aussi d’ajouter un peu d’assaisonnement (sel et poivre). Généralement, le Gaperon présente un diamètre de 9 cm, pour 6 à 8 cm de hauteur, sous la forme d’une boule aplatie qui pèse entre 350 à 500 g. Prix à la demi-pièce : 8,90 € (environ 240g la demi-pièce)",4.08,24.0,8.9,Gaperon_3B_600600.jpg,2024-01-31 09:05:50.266254,2020-12-16,3.0
Gaperon,Vache,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/gaperon/,"Le Gaperon est un fromage à pâte molle à croûte naturelle. Cette caractéristique, il le doit au lait cru de vache et à la gape (babeurre en occident) utilisés dans sa fabrication. De couleur blanche à crème, il se présente sous forme de dôme. Il s’agit ainsi d’une spécialité gastronomique auvergnate qui est principalement concoctée en Limagne, la grande plaine située au centre du Massif central. Le Gaperon se distingue particulièrement par son goût très prononcé, dû à la présence d’ail dans la préparation. Pour offrir une expérience gustative plus complète, les fermiers ont effectivement décidé d’incorporer cet ingrédient dans la recette, mais aussi d’ajouter un peu d’assaisonnement (sel et poivre). Généralement, le Gaperon présente un diamètre de 9 cm, pour 6 à 8 cm de hauteur, sous la forme d’une boule aplatie qui pèse entre 350 à 500 g. Prix à la demi-pièce : 8,90 € (environ 240g la demi-pièce)",4.08,24.0,8.9,Gaperon_3B_600600.jpg,2024-01-31 09:05:50.266254,2020-11-26,4.0
Gaperon,Vache,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/gaperon/,"Le Gaperon est un fromage à pâte molle à croûte naturelle. Cette caractéristique, il le doit au lait cru de vache et à la gape (babeurre en occident) utilisés dans sa fabrication. De couleur blanche à crème, il se présente sous forme de dôme. Il s’agit ainsi d’une spécialité gastronomique auvergnate qui est principalement concoctée en Limagne, la grande plaine située au centre du Massif central. Le Gaperon se distingue particulièrement par son goût très prononcé, dû à la présence d’ail dans la préparation. Pour offrir une expérience gustative plus complète, les fermiers ont effectivement décidé d’incorporer cet ingrédient dans la recette, mais aussi d’ajouter un peu d’assaisonnement (sel et poivre). Généralement, le Gaperon présente un diamètre de 9 cm, pour 6 à 8 cm de hauteur, sous la forme d’une boule aplatie qui pèse entre 350 à 500 g. Prix à la demi-pièce : 8,90 € (environ 240g la demi-pièce)",4.08,24.0,8.9,Gaperon_3B_600600.jpg,2024-01-31 09:05:50.266254,2020-03-21,1.0
Gaperon au chèvre,Chèvre,Molle à croûte naturelle,https://www.laboitedufromager.com/fromage/gaperon-de-chevre/,"Le Gaperon est une appellation fromagère française d’Auvergne, fromage à pâte molle à croûte fleurie, est originaire de l’Auvergne. Prix à la Pièce : 8 €",3.57,7.0,8.0,Gaperon_600600.png,2024-01-31 09:05:50.266254,2021-11-25,1.0
Gorgonzola cremoso AOP,Vache,Persillée,https://www.laboitedufromager.com/fromage/gorgonzola-cremoso-aop/,"Le gorgonzola cremoso est un fromage traditionnel à pâte persillée, à base de lait de vache. Elle est fabriquée en Italie, dans les régions de la Lombardie et du Piémont. C’est un fromage crémeux et moelleux de couleur ivoire avec 45 % de matières grasses, au goût lacté qui révèle un subtil arôme de noisette. Il mesure environ 30 cm de diamètre et 16 cm de hauteur pour un poids entre 6 et 12 kg. En outre, il bénéficie d’une Appellation d’Origine Protégée (AOP) à l’échelle européenne en 1996 (DOP pour l’Italie : Denominazione di Origine Protetta). Durant son affinage qui dure environ 3 mois, le gorgonzola cremoso est perforé pour conserver ses moisissures. Prix au Kilo : 29,90 € (soit 8,97 € les 300g)",4.5,14.0,8.97,Gorgonzola_5_OKbis_600600.jpg,2024-01-31 09:05:50.266254,2021-12-20,5.0
Gorgonzola cremoso AOP,Vache,Persillée,https://www.laboitedufromager.com/fromage/gorgonzola-cremoso-aop/,"Le gorgonzola cremoso est un fromage traditionnel à pâte persillée, à base de lait de vache. Elle est fabriquée en Italie, dans les régions de la Lombardie et du Piémont. C’est un fromage crémeux et moelleux de couleur ivoire avec 45 % de matières grasses, au goût lacté qui révèle un subtil arôme de noisette. Il mesure environ 30 cm de diamètre et 16 cm de hauteur pour un poids entre 6 et 12 kg. En outre, il bénéficie d’une Appellation d’Origine Protégée (AOP) à l’échelle européenne en 1996 (DOP pour l’Italie : Denominazione di Origine Protetta). Durant son affinage qui dure environ 3 mois, le gorgonzola cremoso est perforé pour conserver ses moisissures. Prix au Kilo : 29,90 € (soit 8,97 € les 300g)",4.5,14.0,8.97,Gorgonzola_5_OKbis_600600.jpg,2024-01-31 09:05:50.266254,2020-10-04,5.0
Gorgonzola cremoso AOP,Vache,Persillée,https://www.laboitedufromager.com/fromage/gorgonzola-cremoso-aop/,"Le gorgonzola cremoso est un fromage traditionnel à pâte persillée, à base de lait de vache. Elle est fabriquée en Italie, dans les régions de la Lombardie et du Piémont. C’est un fromage crémeux et moelleux de couleur ivoire avec 45 % de matières grasses, au goût lacté qui révèle un subtil arôme de noisette. Il mesure environ 30 cm de diamètre et 16 cm de hauteur pour un poids entre 6 et 12 kg. En outre, il bénéficie d’une Appellation d’Origine Protégée (AOP) à l’échelle européenne en 1996 (DOP pour l’Italie : Denominazione di Origine Protetta). Durant son affinage qui dure environ 3 mois, le gorgonzola cremoso est perforé pour conserver ses moisissures. Prix au Kilo : 29,90 € (soit 8,97 € les 300g)",4.5,14.0,8.97,Gorgonzola_5_OKbis_600600.jpg,2024-01-31 09:05:50.266254,2020-06-13,4.0
Gouda 48 mois,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/gouda-48-mois/,"Le Gouda fait partie de ces fromages que nous croyons tous connaître. Pourtant, il y a tellement de choses à apprendre sur lui. Déjà, il s’agit d’un produit laitier d’origine hollandaise dont la base est du lait de vache cru et écrémé. Il appartient à la famille des fromages à pâte pressée non cuite. Ce fromage se reconnait à sa forme de petite meule circulaire à flanc convexe. Il fait entre 26 à 30 cm de diamètre pour 7,5 cm d’épaisseur et un poids qui se situe entre 3 et 5 kg. Sa croûte est orange, mais il existe des variantes blanches, rouge ou jaune. Lors de la découpe de ce fromage, on découvre une pâte sans trou qui est tendre ou dure selon l’âge. Le Gouda se déguste effectivement jeune ou vieux. Ce qui influe sur sa saveur. Consommé jeune, le Gouda a un goût fruité ; vieux, il est plus prononcé avec un léger piquant. Prix au kilo : 12-18 Mois d’affinage : 36,90 € (soit 11,07 € les 300g)",5.0,1.0,11.07,Gouda-48Mois_3Bis_OK_600600.jpg,2024-01-31 09:05:50.266254,2020-12-30,5.0
Gouda 48 mois,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/gouda-48-mois/,"Le Gouda fait partie de ces fromages que nous croyons tous connaître. Pourtant, il y a tellement de choses à apprendre sur lui. Déjà, il s’agit d’un produit laitier d’origine hollandaise dont la base est du lait de vache cru et écrémé. Il appartient à la famille des fromages à pâte pressée non cuite. Ce fromage se reconnait à sa forme de petite meule circulaire à flanc convexe. Il fait entre 26 à 30 cm de diamètre pour 7,5 cm d’épaisseur et un poids qui se situe entre 3 et 5 kg. Sa croûte est orange, mais il existe des variantes blanches, rouge ou jaune. Lors de la découpe de ce fromage, on découvre une pâte sans trou qui est tendre ou dure selon l’âge. Le Gouda se déguste effectivement jeune ou vieux. Ce qui influe sur sa saveur. Consommé jeune, le Gouda a un goût fruité ; vieux, il est plus prononcé avec un léger piquant. Prix au kilo : 12-18 Mois d’affinage : 36,90 € (soit 11,07 € les 300g)",5.0,1.0,11.07,Gouda-48Mois_3Bis_OK_600600.jpg,2024-01-31 09:05:50.266254,2021-06-15,2.0
Gouda 48 mois,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/gouda-48-mois/,"Le Gouda fait partie de ces fromages que nous croyons tous connaître. Pourtant, il y a tellement de choses à apprendre sur lui. Déjà, il s’agit d’un produit laitier d’origine hollandaise dont la base est du lait de vache cru et écrémé. Il appartient à la famille des fromages à pâte pressée non cuite. Ce fromage se reconnait à sa forme de petite meule circulaire à flanc convexe. Il fait entre 26 à 30 cm de diamètre pour 7,5 cm d’épaisseur et un poids qui se situe entre 3 et 5 kg. Sa croûte est orange, mais il existe des variantes blanches, rouge ou jaune. Lors de la découpe de ce fromage, on découvre une pâte sans trou qui est tendre ou dure selon l’âge. Le Gouda se déguste effectivement jeune ou vieux. Ce qui influe sur sa saveur. Consommé jeune, le Gouda a un goût fruité ; vieux, il est plus prononcé avec un léger piquant. Prix au kilo : 12-18 Mois d’affinage : 36,90 € (soit 11,07 € les 300g)",5.0,1.0,11.07,Gouda-48Mois_3Bis_OK_600600.jpg,2024-01-31 09:05:50.266254,2020-02-11,1.0
Gouda 48 mois,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/gouda-48-mois/,"Le Gouda fait partie de ces fromages que nous croyons tous connaître. Pourtant, il y a tellement de choses à apprendre sur lui. Déjà, il s’agit d’un produit laitier d’origine hollandaise dont la base est du lait de vache cru et écrémé. Il appartient à la famille des fromages à pâte pressée non cuite. Ce fromage se reconnait à sa forme de petite meule circulaire à flanc convexe. Il fait entre 26 à 30 cm de diamètre pour 7,5 cm d’épaisseur et un poids qui se situe entre 3 et 5 kg. Sa croûte est orange, mais il existe des variantes blanches, rouge ou jaune. Lors de la découpe de ce fromage, on découvre une pâte sans trou qui est tendre ou dure selon l’âge. Le Gouda se déguste effectivement jeune ou vieux. Ce qui influe sur sa saveur. Consommé jeune, le Gouda a un goût fruité ; vieux, il est plus prononcé avec un léger piquant. Prix au kilo : 12-18 Mois d’affinage : 36,90 € (soit 11,07 € les 300g)",5.0,1.0,11.07,Gouda-48Mois_3Bis_OK_600600.jpg,2024-01-31 09:05:50.266254,2020-09-15,3.0
Gouda au Cumin,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/gouda-au-cumin/,"Le Gouda au cumin est fromage à pâte pressée non cuite, au lait cru de vache fabriqué aux Pays-Bas. Prix au kilo : 26,90 € (soit 8,07 € les 300g)",3.21,24.0,8.07,Gouda_Cumin_420420.jpg,2024-01-31 09:05:50.266254,2021-04-07,4.0
Gouda au Cumin,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/gouda-au-cumin/,"Le Gouda au cumin est fromage à pâte pressée non cuite, au lait cru de vache fabriqué aux Pays-Bas. Prix au kilo : 26,90 € (soit 8,07 € les 300g)",3.21,24.0,8.07,Gouda_Cumin_420420.jpg,2024-01-31 09:05:50.266254,2020-06-25,3.0
Gouda au Cumin,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/gouda-au-cumin/,"Le Gouda au cumin est fromage à pâte pressée non cuite, au lait cru de vache fabriqué aux Pays-Bas. Prix au kilo : 26,90 € (soit 8,07 € les 300g)",3.21,24.0,8.07,Gouda_Cumin_420420.jpg,2024-01-31 09:05:50.266254,2020-12-11,4.0
Gouda au Cumin,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/gouda-au-cumin/,"Le Gouda au cumin est fromage à pâte pressée non cuite, au lait cru de vache fabriqué aux Pays-Bas. Prix au kilo : 26,90 € (soit 8,07 € les 300g)",3.21,24.0,8.07,Gouda_Cumin_420420.jpg,2024-01-31 09:05:50.266254,2020-08-18,3.0
Gouda au Cumin,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/gouda-au-cumin/,"Le Gouda au cumin est fromage à pâte pressée non cuite, au lait cru de vache fabriqué aux Pays-Bas. Prix au kilo : 26,90 € (soit 8,07 € les 300g)",3.21,24.0,8.07,Gouda_Cumin_420420.jpg,2024-01-31 09:05:50.266254,2020-12-22,1.0
Gouda Truffé,Vache,Pressée non cuite,https://www.laboitedufromager.com/fromage/gouda-truffe/,"Le Gouda truffé est fromage à pâte pressée non cuite, au lait cru de vache fabriqué aux Pays-Bas. Prix au kilo : 33 € (soit 9,99 € les 300g)",4.0,1.0,9.9,Gouda-truffe_3-OK-1-jlm_600600.jpg,2024-01-31 09:05:50.266254,2021-03-06,1.0
Goudoulet,Vache,Pressée non cuite et croûte lavée,https://www.laboitedufromager.com/fromage/goudoulet/,"Le Goudoulet est un fromage qui nous vient tout droit de la Haute-Ardèche. Concocté avec du lait de vache pasteurisé, il est présenté sous forme d’un cylindre avec un poids moyen de 2,5 kg et une teneur en matières grasses de 25 % sur produit fini. Sa pâte pressée non cuite est ornée d’une croûte légèrement lavée. Le tout offre une texture souple et onctueuse qui dévoile un goût léger en dégustation. Au nez, le Goudoulet dégage une odeur lactique. Il fait partie des fromages les plus incontournables de l’Ardèche. Prix au kilo : 15,90 € (soit 4,77 € les 300g)",4.4,5.0,4.77,Goudoulet-de-vache_JL.jpg,2024-01-31 09:05:50.266254,2021-08-22,5.0
Goudoulet,Vache,Pressée non cuite et croûte lavée,https://www.laboitedufromager.com/fromage/goudoulet/,"Le Goudoulet est un fromage qui nous vient tout droit de la Haute-Ardèche. Concocté avec du lait de vache pasteurisé, il est présenté sous forme d’un cylindre avec un poids moyen de 2,5 kg et une teneur en matières grasses de 25 % sur produit fini. Sa pâte pressée non cuite est ornée d’une croûte légèrement lavée. Le tout offre une texture souple et onctueuse qui dévoile un goût léger en dégustation. Au nez, le Goudoulet dégage une odeur lactique. Il fait partie des fromages les plus incontournables de l’Ardèche. Prix au kilo : 15,90 € (soit 4,77 € les 300g)",4.4,5.0,4.77,Goudoulet-de-vache_JL.jpg,2024-01-31 09:05:50.266254,2021-05-18,2.0
Grand Camembert,Vache,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/grand-camembert/,"Le Grand Camembert est un fromage au lait cru de vache produit en Normandie. Il présente une pâte molle, fondante en bouche, et une croûte fleurie qui laisse apparaître des taches rouges ou brunes. Ce fromage artisanal prend une forme de cylindre plat d’environ 11 cm de diamètre et 3 cm d’épaisseur. Il pèse au moins 250 g et contient 45 % de matières grasses sur extrait sec. En outre, le temps d’affinage de ce fromage est de 3 semaines minimum. À l’issue de cette durée, le Grand Camembert se montre souple et onctueux. Mais plus il vieillit, plus sa pâte devient corsée et crémeuse. Fabriqué dans la fromagerie Val d’Ay dans la Manche, ce produit dispose d’une Appellation d’Origine Protégée (AOP). Qui plus est, il est récompensé de 9 médailles au Concours Général Agricole (CGA) de Paris. Prix au Kilo : 22 € / Kg (soit 8,8 € le Demi, soit environ 400g)",4.67,15.0,8.8,grand-camembert.jpg,2024-01-31 09:05:50.266254,2021-11-27,4.0
Grand Camembert,Vache,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/grand-camembert/,"Le Grand Camembert est un fromage au lait cru de vache produit en Normandie. Il présente une pâte molle, fondante en bouche, et une croûte fleurie qui laisse apparaître des taches rouges ou brunes. Ce fromage artisanal prend une forme de cylindre plat d’environ 11 cm de diamètre et 3 cm d’épaisseur. Il pèse au moins 250 g et contient 45 % de matières grasses sur extrait sec. En outre, le temps d’affinage de ce fromage est de 3 semaines minimum. À l’issue de cette durée, le Grand Camembert se montre souple et onctueux. Mais plus il vieillit, plus sa pâte devient corsée et crémeuse. Fabriqué dans la fromagerie Val d’Ay dans la Manche, ce produit dispose d’une Appellation d’Origine Protégée (AOP). Qui plus est, il est récompensé de 9 médailles au Concours Général Agricole (CGA) de Paris. Prix au Kilo : 22 € / Kg (soit 8,8 € le Demi, soit environ 400g)",4.67,15.0,8.8,grand-camembert.jpg,2024-01-31 09:05:50.266254,2020-04-21,4.0
Grand Camembert,Vache,Molle à croûte fleurie,https://www.laboitedufromager.com/fromage/grand-camembert/,"Le Grand Camembert est un fromage au lait cru de vache produit en Normandie. Il présente une pâte molle, fondante en bouche, et une croûte fleurie qui laisse apparaître des taches rouges ou brunes. Ce fromage artisanal prend une forme de cylindre plat d’environ 11 cm de diamètre et 3 cm d’épaisseur. Il pèse au moins 250 g et contient 45 % de matières grasses sur extrait sec. En outre, le temps d’affinage de ce fromage est de 3 semaines minimum. À l’issue de cette durée, le Grand Camembert se montre souple et onctueux. Mais plus il vieillit, plus sa pâte devient corsée et crémeuse. Fabriqué dans la fromagerie Val d’Ay dans la Manche, ce produit dispose d’une Appellation d’Origine Protégée (AOP). Qui plus est, il est récompensé de 9 médailles au Concours Général Agricole (CGA) de Paris. Prix au Kilo : 22 € / Kg (soit 8,8 € le Demi, soit environ 400g)",4.67,15.0,8.8,grand-camembert.jpg,2024-01-31 09:05:50.266254,2020-02-29,4.0
Grand Carré,Vache,Pressée cuite,https://www.laboitedufromager.com/fromage/le-grand-carre/,"Le Grand Carré est un fromage au lait de vache, à pâte cuite et pressée, à croûte frottée, solide, et grenée, de couleur jaune dorée à brun. Il a une forme de meule à talon droit ou légèrement convexe, d’un diamètre de 50 à 75 cm, d’une hauteur de 8 à 13 cm. Prix au Kilo : 21,50 €",5.0,1.0,4.3,Grand-Carre600600.jpg,2024-01-31 09:05:50.266254,2021-05-25,1.0
Grand Carré,Vache,Pressée cuite,https://www.laboitedufromager.com/fromage/le-grand-carre/,"Le Grand Carré est un fromage au lait de vache, à pâte cuite et pressée, à croûte frottée, solide, et grenée, de couleur jaune dorée à brun. Il a une forme de meule à talon droit ou légèrement convexe, d’un diamètre de 50 à 75 cm, d’une hauteur de 8 à 13 cm. Prix au Kilo : 21,50 €",5.0,1.0,4.3,Grand-Carre600600.jpg,2024-01-31 09:05:50.266254,2020-07-22,1.0
Grand Murols,Vache,Molle à croûte lavée,https://www.laboitedufromager.com/fromage/grand-murols/,"Fabriqué avec du lait de vache pasteurisé, le murols est un fromage à pâte pressée non cuite et à croûte lavée, qui présente une belle croûte de couleur rouge/orange du fait qu’il soit lavé avec du rocou (colorant naturel). Le « Grand Murols » se présente sous la forme d’un cylindre plat évidé en son centre. Mesurant environ 15 cm de diamètre pour 3,5 cm de hauteur, cet anneau fromager pèse entre 450 et 600 grammes. Avec sa croûte rouge-orangé et son trou, son apparence rappelle celle d’un donut. Sa croûte enrobe une pâte fine et tendre de couleur jaune-ivoire. En bouche, celle-ci dévoile une saveur discrète, moelleuse et délicate ; tandis qu’au nez, elle dégage une légère odeur de cave. À savoir que le Murols est un fromage assez gras, car il contient 27 % de matière grasse. Il est aussi riche en minéraux et vitamines qui sont bénéfiques pour la santé. En effet, ce fromage renferme du calcium, du phosphore, du potassium, du magnésium ainsi que du fer. Il fournit également des vitamines A, B2 et B12 ainsi que des carotènes et des folates. Pour 100 grammes, sa valeur énergétique environne les 341 calories. Prix à la Demi-Pièce : 8,75 €",3.21,14.0,8.75,murols_1jl-600600.jpg,2024-01-31 09:05:50.266254,2021-01-07,4.0
Grand Murols,Vache,Molle à croûte lavée,https://www.laboitedufromager.com/fromage/grand-murols/,"Fabriqué avec du lait de vache pasteurisé, le murols est un fromage à pâte pressée non cuite et à croûte lavée, qui présente une belle croûte de couleur rouge/orange du fait qu’il soit lavé avec du rocou (colorant naturel). Le « Grand Murols » se présente sous la forme d’un cylindre plat évidé en son centre. Mesurant environ 15 cm de diamètre pour 3,5 cm de hauteur, cet anneau fromager pèse entre 450 et 600 grammes. Avec sa croûte rouge-orangé et son trou, son apparence rappelle celle d’un donut. Sa croûte enrobe une pâte fine et tendre de couleur jaune-ivoire. En bouche, celle-ci dévoile une saveur discrète, moelleuse et délicate ; tandis qu’au nez, elle dégage une légère odeur de cave. À savoir que le Murols est un fromage assez gras, car il contient 27 % de matière grasse. Il est aussi riche en minéraux et vitamines qui sont bénéfiques pour la santé. En effet, ce fromage renferme du calcium, du phosphore, du potassium, du magnésium ainsi que du fer. Il fournit également des vitamines A, B2 et B12 ainsi que des carotènes et des folates. Pour 100 grammes, sa valeur énergétique environne les 341 calories. Prix à la Demi-Pièce : 8,75 €",3.21,14.0,8.75,murols_1jl-600600.jpg,2024-01-31 09:05:50.266254,2021-02-28,3.0
